email_text,label
"Re: [zzzzteana] The Cafe Forteana is back online!!!
>That Goddess Chick wrote:
>>
>>  >Thanks Fel.  Got no scanner.  My photo is in that group of 100 obsessive
>>  >compulsive clipsters in FT, 1996 or 1997.
>>  >
>>  >Terry
>>
>>  Great, and right now all my pre '98s are in Washington state, in a
>>  cardboard box in a shed in the back of Sydde's garage. Probably mice
>>  nests by now. :-(  Put a scanner on your Christmas list right above
>>  world peace!
>>  --
>>
>>  Fel
>>  NEW!! Cafe Forteana is back: 
>><http://www.frogstone.net/Cafe/CafeForteana.html>http://www.frogstone.net/Cafe/CafeForteana.html
>
>Maybe a kind soul with access to that issue and a scanner could scan it and
>forward to you.
>
>Terry
>

I would appreciate that very much as I won't be getting back to 
Washington until December.
-- 


Fel
NEW!! Cafe Forteana is back: http://www.frogstone.net/Cafe/CafeForteana.html
http://www.frogstone.net
Weird Page: http://my.athenet.net/~felinda/WeirdPage.html

[Non-text portions of this message have been removed]


------------------------ Yahoo! Groups Sponsor ---------------------~-->
Sell a Home with Ease!
http://us.click.yahoo.com/SrPZMC/kTmEAA/MVfIAA/7gSolB/TM
---------------------------------------------------------------------~->

To unsubscribe from this group, send an email to:
forteana-unsubscribe@egroups.com

 

Your use of Yahoo! Groups is subject to http://docs.yahoo.com/info/terms/",0
"Re: AA Meetings the Hottest Place to Meet Women With Big Bucks
>>>>> ""G"" == Geege Schuman <geege@barrera.org> writes:

    G> SURELY you meant political extremes and not politics?  baisley?
    G> help me out here.

OK, but only if you also meant religious and alcoholic extremes ;)

When the political canvassers come to my door during the campaigns,
I always wonder why cigarette packages are labelled with warnings
whereas political brochures are not; the statistics clearly show
which is the greater, more senseless, and more preventable killer.

>>>>> ""R"" == Russell Turpin <deafbox@hotmail.com> writes:

    R> It's difficult to measure which is the greater liability in a
    R> potential mate, religiosity or alcoholism.

    G> Or politics.






-- 
Gary Lawrence Murphy - garym@teledyn.com - TeleDynamics Communications
 - blog: http://www.auracom.com/~teledyn - biz: http://teledyn.com/ -
  ""Computers are useless. They can only give you answers."" (Picasso)",0
"Un
URL: http://diveintomark.org/archives/2002/09/30.html#un
Date: 2002-09-30T23:57:43-05:00

_Paul Ford_: East River Unconsecration[1]. &#8220;There are a lot of hearts 
under the East River, and it took a long time for it to find mine.&#8221;



[1] http://ftrain.com/east_river_unconsecration.html",0
"Re: alsa-driver.spec tweak for homemade kernels
On Wed, Oct 02, 2002 at 10:09:19AM +0200, Matthias Saou wrote:
> Well, I don't really find it consistent at all to use an rpm package built
> against something that wasn't installed through rpm :-/

Following that reasoning, I've been installing all my custom-built
kernels through rpm recently. I find it annoying, though, that 
alsa-kernel, and similar packages, will only build for the currently 
running kernel.

So I've attached a patch to specify an alternate kernel by setting the
""TARGET_KERNEL"" environment variable before running rpmbuild. You
still need to have the rpm for the specified kernel installed, but at
least it doesn't have to be currently running. It's kinda hackish, so
if someone has a better way to do this, let me know.

gary",0
"Re: [ILUG] Sun Solaris..
John P. Looney wrote:
> On Thu, Aug 22, 2002 at 05:13:01PM +0100, Fergal Moran mentioned:
> 
>>In a nutshell - Solaris is Suns own flavour of UNIX.
> 
> 
>  Though I'm sure that this nice person would like a bit more detail.
> 
>  Solaris is quite different to Linux, though these days you can make
> solaris act a lot like linux with an extra CD of GNU tools Sun ship with
> solaris. It is based on the SysV unix family, so it's quite similar to
> other unixen like HPUX and SCO.
> 
>  Sun's hardware in general is more reliable, and a lot more expensive. One
> of the main bonuses you get by buying Sun is that you are getting your
> hardware and software from one company, so if you have a support contract,
> they have to fix it. They can't fob you off with 'that's a software
> problem, talk to the software vendor.' etc.
> 
>  If you are set on Linux, you most likely can do your own support. There
> is then a world of different hardware options. You can run Linux on Sparc,
> though some companies like RedHat don't maintain a sparc port anymore.
> 
>  You can also buy your machine from linux-oriented companies like DNUK,
> who do machines designed to run linux, and their own version of linux,
> that has a few extras for their machines. Or, you can get a machine from a
> cheaper company like Dell, and it'll most likely work, most of the time.

Why do you say Dell is cheaper than DNUK?

It gets a bit complicated though!
http://www.levenez.com/unix/history.html

Pádraig.


-- 
Irish Linux Users' Group: ilug@linux.ie
http://www.linux.ie/mailman/listinfo/ilug for (un)subscription information.
List maintainer: listmaster@linux.ie",0
"Daypop is back. _Ye-hi._
URL: http://scriptingnews.userland.com/backissues/2002/09/25#When:6:31:40PM
Date: Thu, 26 Sep 2002 01:31:40 GMT

Daypop[1] is back. _Ye-hi._

[1] http://www.daypop.com/top/",0
"[Razor-users] Preproc erasing message
The following razor debugging sequence show my mail going from 9295 bytes to
0 bytes after the preproc runs, which gives me an exit code that is not 0.
I included the message below.

Fox

Razor-Log: No /etc/razor/razor-agent.conf found, skipping.
Razor-Log: No razor-agent.conf found, using defaults.
Aug 26 10:28:09.225237 check[3469]: [ 1] [bootup] Logging initiated
LogDebugLevel=9 to stdout
Aug 26 10:28:09.225890 check[3469]: [ 5] computed razorhome=/etc/razor,
conf=, ident=/etc/razor/identity
Aug 26 10:28:09.226006 check[3469]: [ 2] Razor-Agents v2.14 starting
razor-check -d -home=/etc/razor
Aug 26 10:28:09.229704 check[3469]: [ 9] uname -a: Linux qmail.mckee.com
2.4.8-34.1mdk #1 Mon Nov 19 12:40:39 MST 2001 i686 unknown
Aug 26 10:28:09.230155 check[3469]: [ 8] reading straight RFC822 mail from
Aug 26 10:28:09.231524 check[3469]: [ 6] read 1 mail
Aug 26 10:28:09.231923 check[3469]: [ 8] Client supported_engines: 1 2 3 4
Aug 26 10:28:09.233017 check[3469]: [ 8] prep_mail done: mail 1 headers=631,
mime0=9295
Aug 26 10:28:09.233434 check[3469]: [ 6] skipping whitelist file (empty?):
/etc/razor/razor-whitelist
Aug 26 10:28:09.233995 check[3469]: [ 5] read_file: 1 items read from
/etc/razor/servers.discovery.lst
Aug 26 10:28:09.234369 check[3469]: [ 5] read_file: 1 items read from
/etc/razor/servers.nomination.lst
Aug 26 10:28:09.234697 check[3469]: [ 5] read_file: 3 items read from
/etc/razor/servers.catalogue.lst
Aug 26 10:28:09.235184 check[3469]: [ 9] Assigning defaults to
honor.cloudmark.com
Aug 26 10:28:09.235415 check[3469]: [ 9] Assigning defaults to
truth.cloudmark.com
Aug 26 10:28:09.235624 check[3469]: [ 9] Assigning defaults to
fire.cloudmark.com
Aug 26 10:28:09.235830 check[3469]: [ 9] Assigning defaults to
apt.cloudmark.com
Aug 26 10:28:09.236715 check[3469]: [ 5] read_file: 11 items read from
/etc/razor/server.truth.cloudmark.com.conf
Aug 26 10:28:09.237368 check[3469]: [ 5] read_file: 11 items read from
/etc/razor/server.fire.cloudmark.com.conf
Aug 26 10:28:09.237825 check[3469]: [ 5] 149643 seconds before closest
server discovery
Aug 26 10:28:09.238135 check[3469]: [ 6] truth.cloudmark.com is a Catalogue
Server srl 51; computed min_cf=1, Server se: 0B
Aug 26 10:28:09.238414 check[3469]: [ 8] Computed supported_engines: 1 2 4
Aug 26 10:28:09.238656 check[3469]: [ 8] Using next closest server
truth.cloudmark.com:2703, cached info srl 51
Aug 26 10:28:09.238871 check[3469]: [ 8] mail 1 Subject: New Freeware
Download
Aug 26 10:28:09.290618 check[3469]: [ 6] preproc: mail 1.0 went from 9295
bytes to 0, erasing
Aug 26 10:28:09.291100 check[3469]: [ 5] Connecting to truth.cloudmark.com
...
Aug 26 10:28:09.505431 check[3469]: [ 8] Connection established
Aug 26 10:28:09.505662 check[3469]: [ 4] truth.cloudmark.com >> 29 server
greeting: sn=C&srl=51&ep4=7542-10&a=l
Aug 26 10:28:09.506086 check[3469]: [ 6] truth.cloudmark.com is a Catalogue
Server srl 51; computed min_cf=1, Server se: 0B
Aug 26 10:28:09.506342 check[3469]: [ 8] Computed supported_engines: 1 2 4
Aug 26 10:28:09.506604 check[3469]: [ 8] mail 1.0 skipped in check
Aug 26 10:28:09.506686 check[3469]: [ 5] No queries, no spam
Aug 26 10:28:09.506787 check[3469]: [ 5] disconnecting from server
truth.cloudmark.com
Aug 26 10:28:09.507071 check[3469]: [ 4] truth.cloudmark.com << 5
Aug 26 10:28:09.507155 check[3469]: [ 6] a=q
Aug 26 10:28:09.507959 check[3469]: [ 8] razor-check finished successfully.



>>From bounce-html-sales1-21787251@lyris.execsoft.com Mon Aug 26 14:28:10 2002
Return-Path: <bounce-html-sales1-21787251@lyris.execsoft.com>
Delivered-To: log@qmail.mckee.com
Received: (qmail 3472 invoked from network); 26 Aug 2002 14:28:10 -0000
Received: from unknown (HELO port-216-3073879-ds200.devices.datareturn.net)
(216.46.231.87)
  by 10.97.5.1 with SMTP; 26 Aug 2002 14:28:05 -0000
X-Mailer: Lyris Web Interface
Date: Sat, 24 Aug 2002 09:45:48 -0700
Subject: New Freeware Download
 - Jammed: eric_koester@ccmail.mckee.com
To: <trollbox@dustpuppy.mckee.com>
From: ""Diskeeper Product Manager, Executive Software""
<executive@executive.com>
List-Unsubscribe: <mailto:leave-html-sales1-21787251A@lyris.execsoft.com>
Reply-To: executive@executive.com
Message-Id:
<LYRIS-21787251-20123-2002.08.24-09.47.15--eric_koester#ccmail.mckee.com@lyr
is.execsoft.com>
MIME-Version: 1.0
Content-Type: text/html; charset=us-ascii
Spam-File:
Envelope-Recipient: eric_koester@ccmail.mckee.com
Status: RO

<!------------------------------------------------------------



Is Maximum System Performance and Reliablilty Important to you?

Find out what you are missing!

New Diskeeper Lite for Windows.

IT'S FREE!


* Includes the same advanced defragmentation technology used in
  Diskeeper 7.0.
* Is much faster than the previous Diskeeper Lite and all
  built-in defragmenters.
* Now runs on Windows NT®/98/2000/XP.

Millions of downloads attest to the popularity of Diskeeper Lite,
but it only ran on Windows NT 4.0. Now it's been updated for all
Windows operating systems from Windows 98 onward.

New Diskeeper Lite is still manual-only and cannot be scheduled
or run across a network, but it is far superior to any built-in
defragmenter and much faster. And it will show you why full-version
Diskeeper is the most recommended automatic defragmenter ever
built.

Find out what you are really missing. Free!


http://www.execsoft.com/downloads/survey.asp?PId=15&ad=dkldl3



----------------------------------------------------------------------
NOTICE: We periodically send new product information electronically or
survey those individuals who voluntarily give us their e-mail address.
We hope you enjoy receiving this timely information. However, if you
would like to remove yourself from this list, please do not reply to
this e-mail to be removed.

To unsubscribe, send your e-mail address in the body of a message
along with your name, on a separate line, to unsubscribe@executive.com.


----------------------------------------------------------------------------
----


© 2002 Executive Software International, Inc. All Rights Reserved.
DISKEEPER, Executive Software and the Executive Software logo are either
registered trademarks or trademarks of Executive Software International,
Inc. in the United States and/or other countries. Windows and Windows NT
are registered trademarks of Microsoft Corporation in the United States
and/or other countries. All other trademarks and brand names are the
property of the respective owners.







------------------------------------------------------------->
















<html>

<head>
<meta http-equiv=""Content-Type"" content=""text/html; charset=windows-1252"">
<title>New Freeware Download</title>

</head>

<body>

        <p align=""center"">
        <img border=""0"" src=""http://www2.execsoft.com/max-perf_speedo.jpg""
width=""537"" height=""121""><img border=""0""
src=""http://www2.execsoft.com/n-dkl_082302.jpg"" width=""470""
height=""106""></p>
        <table border=""0"" cellpadding=""2"" cellspacing=""0""
style=""border-collapse: collapse"" bordercolor=""#111111"" width=""100%""
id=""AutoNumber2"">
          <tr>
            <td width=""100%"">
            <p align=""center""><b><font face=""Verdana"" color=""#ff0000""
size=""5"">IT'S
        FREE!</font></b></td>
          </tr>
        </table>
<table border=""0"" cellpadding=""4"" cellspacing=""0"" style=""border-collapse:
collapse"" bordercolor=""#111111"" width=""100%"" id=""AutoNumber1"">
<tr>
    <td width=""15"" valign=""top"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </td>
    <td width=""15"" valign=""top"">
    <p><font face=""Times New Roman"" size=""2"">
    <span style=""FONT-SIZE: 10pt"">
    <img src=""http://www2.execsoft.com/chk-mark.gif"" border=""0"" width=""15""
height=""14""></span></font></td>
    <td width=""100%"" valign=""top""><font face=""Verdana"">Includes the same
advanced defragmentation technology
used in Diskeeper 7.0.</font></td>
  </tr>
  <tr>
    <td width=""15"" valign=""top"">&nbsp;</td>
    <td width=""15"" valign=""top""><font face=""Times New Roman"" size=""2"">
    <span style=""FONT-SIZE: 10pt"">
    <img src=""http://www2.execsoft.com/chk-mark.gif"" border=""0"" width=""15""
height=""14""></span></font></td>
    <td width=""100%"" valign=""top""><font face=""Verdana"">Much faster than the
previous
    Diskeeper Lite and all built-in defragmenters.</font></td>
  </tr>
  <tr>
    <td width=""15"" valign=""top"">&nbsp;</td>
    <td width=""15"" valign=""top""><font face=""Times New Roman"" size=""2"">
    <span style=""FONT-SIZE: 10pt"">
    <img src=""http://www2.execsoft.com/chk-mark.gif"" border=""0"" width=""15""
height=""14""></span></font></td>
    <td width=""100%"" valign=""top""><font face=""Verdana"">Now runs on Windows
NT<sup>®</sup>/98/2000/XP.</font></td>
  </tr>
</table>
<p><font face=""Verdana"">Millions of downloads attest to the popularity of
Diskeeper Lite, but it only ran on Windows NT 4.0. Now it's been updated
for all
Windows operating systems from Windows 98 onward.</font></p>
<p><font face=""Verdana"">New Diskeeper Lite is still manual-only and cannot
be
scheduled or run across a network, but it is far superior to any built-in
defragmenter and much faster. And it will show you why full-version
Diskeeper is
the most recommended automatic defragmenter ever built. </font></p>
<p><b><font face=""Verdana"">Find out what you are <i>really</i> missing.
Free!</font></b></p>
<p style=""TEXT-ALIGN: center"" align=""center"">
<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial"">

<font face=""Arial"" size=""2"">

<a href=""http://www.execsoft.com/downloads/survey.asp?PId=15&ad=dkldl3"">
<img src=""http://www2.execsoft.com/dlnowbut.gif"" border=""0"" width=""195""
height=""25"" alt=""Download Diskeeper Lite""></a></font></p>


        <table border=""0"" cellpadding=""2"" cellspacing=""0""
style=""border-collapse: collapse"" bordercolor=""#111111"" width=""100%""
id=""AutoNumber4"">
          <tr>
            <td width=""100%""><span style=""FONT-FAMILY: Verdana""><font
size=""2"">
            Full version Diskeeper

available for purchase from:</font></span></td>
          </tr>
        </table>


        <div align=""center"">
          <center>


        <table border=""1"" cellpadding=""2"" cellspacing=""0""
style=""border-collapse: collapse"" bordercolor=""#111111"" width=""620""
id=""AutoNumber3"">
          <tr>
            <td width=""100%"">
            <p align=""center"">
<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial"">

            <map name=""FPMap0"">
            <area
href=""http://www.buy.com/retail/searchresults.asp?orderby=4&querytype=&qutyp
e=0&qu=diskeeper&pagereq=1&alpha=&alpha2=&deptid=0&mfgpartno=&mfgid=0&search
id=0&loc=105&search_store=2"" shape=""rect"" coords=""491, 25, 576, 49"">
            <area
href=""http://www2.warehouse.com/search/pppsmainsearch.asp?home=micro&qu=disk
eeper&imenu=&so=X&Search.x=6&Search.y=12"" shape=""rect"" coords=""191, 69, 328,
101"">
            <area
href=""http://www.pcconnection.com/scripts/searchresults.asp?BasicSrchText=di
skeeper&SR=1&ER=10&TR=0&ST=BS&PP=0&sortval=Price&plattype=A&Search.x=40&Sear
ch.y=12"" shape=""rect"" coords=""3, 8, 165, 52"">
            <area
href=""http://www.softchoice.com/software/prod_description.asp?5445x$qJpibFSc
VSPL34dNX1NpKIC7k0y8w2JTWf0TJAZv16neAteuE$2jAUDdqSkqd22U8RG_ODIY1ZVd0ZK2FJBL
pFHM1p8InrYf$$dQNb9amrhiAmTmLZzs6Jg4VvRqWW09_ng7ABuhLAPrzhNCfBQIlCQ25pKQimn$
HCmHgoBko9i4bo43b9ggk2ngYvPiimlN6"" shape=""rect"" coords=""196, 5, 334, 52"">
            <area
href=""http://www.softwareshelf.com/products/execsoftprod.asp?p=5""
shape=""rect"" coords=""1, 70, 167, 101"">
            <area
href=""http://www.staples.com/Catalog/Browse/sku.asp?PageType=1&Sku=490710&bc
Flag=True&bcCatId=0&bcCatName=Software,+Books+&+Training&bcDeptId=1443&bcDep
tName=Utilities&bcClassId=140505&bcClassName=System+Maintenance""
shape=""rect"" coords=""362, 4, 459, 50"">
            <area href=""http://shop2.outpost.com/product/3196730""
shape=""rect"" coords=""357, 70, 437, 122"">
            <area href=""http://www.asap.com/execsoftware/2001Q11.htm""
shape=""rect"" coords=""484, 72, 613, 117"">
            </map>
            <img border=""0""
src=""http://www2.execsoft.com/logos_resell_082302.gif"" usemap=""#FPMap0""
width=""620"" height=""124""></span></td>
          </tr>
        </table>
          </center>
        </div>

<hr noshade color=""#E4E4E4"">

<FONT SIZE=""1"" FACE=""Verdana""><B>
<FONT COLOR=""#FF0000"">NOTICE:</FONT></B> We periodically send new product
information electronically or
survey those individuals who voluntarily give us their e-mail address. We
hope you enjoy receiving this timely information. However, if you would
like to remove yourself from this list, please do not reply to this e-mail
to be removed.</FONT></span><span style=""FONT-FAMILY: Verdana""><font
size=""1"">
</font></span>
<span style=""FONT-SIZE: 10pt; FONT-FAMILY: Arial"">

<P><FONT SIZE=""1"" FACE=""Verdana"">You have received this message from
esi-vp-marketing at the e-mail
address: eric_koester@ccmail.mckee.com
<BR> To unsubscribe, send the above e-mail address in the body of a message
along with your name, on a separate line, to
<A HREF=""mailto:unsubscribe@executive.com?subject=Unsubscribe%20
eric_koester@ccmail.mckee.com"" > unsubscribe@executive.com</A>.</FONT></P>


<hr noshade color=""#E4E4E4"">


<p><font size=""1"" face=""Verdana"">© 2002 Executive Software International,
Inc.
All Rights Reserved. DISKEEPER, Executive Software and the Executive
Software
logo are either registered trademarks or trademarks of Executive Software
International, Inc. in the United States and/or other countries. Windows
and
Windows NT are registered trademarks of Microsoft Corporation in the
United
States and/or other countries. All other trademarks and brand names are
the
property of the respective owners.<br>
&nbsp;</font></p>

</body>

</html>






-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Razor-users mailing list
Razor-users@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/razor-users",0
"[SAdev] [Bug 1053] New: IMG tag based rules
http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1053

           Summary: IMG tag based rules
           Product: Spamassassin
           Version: unspecified
          Platform: Other
        OS/Version: other
            Status: NEW
          Severity: enhancement
          Priority: P2
         Component: Eval Tests
        AssignedTo: spamassassin-devel@example.sourceforge.net
        ReportedBy: matt@nightrealms.com


Inspired by complaints about all-image or mostly-image spam that's
getting by SA, I've cooked up three sets of rules that analyze the use
of IMG tags in HTML: one that looks at the total area of all of the
images in the message (T_HTML_IMAGE_AREA*), one that looks at the
total number of images in the message (T_HTML_NUM_IMGS*), and one that
looks at the longest total run of consecutive images
(T_HTML_CONSEC_IMG*).

===============

The total area of all images is rather easy to compute: inside of
HTML::html_tests(), if an IMG tag has both the width and height
properties, then multiply them together and add the result to the
running total.

OVERALL%   SPAM% NONSPAM%     S/O    RANK   SCORE  NAME
  15113     4797    10316    0.32    0.00    0.00  (all messages)
100.000   31.741   68.259    0.32    0.00    0.00  (all messages as %)
  0.635    2.001    0.000    1.00    0.81    0.01  T_HTML_IMAGE_AREA14
  0.417    1.313    0.000    1.00    0.78    0.01  T_HTML_IMAGE_AREA15
  0.331    1.042    0.000    1.00    0.76    0.01  T_HTML_IMAGE_AREA07
  0.245    0.771    0.000    1.00    0.74    0.01  T_HTML_IMAGE_AREA10
  0.238    0.750    0.000    1.00    0.74    0.01  T_HTML_IMAGE_AREA02
  0.225    0.709    0.000    1.00    0.74    0.01  T_HTML_IMAGE_AREA16
  0.126    0.396    0.000    1.00    0.70    0.01  T_HTML_IMAGE_AREA18
  0.119    0.375    0.000    1.00    0.70    0.01  T_HTML_IMAGE_AREA19
  0.119    0.375    0.000    1.00    0.70    0.01  T_HTML_IMAGE_AREA17
  1.125    3.523    0.010    1.00    0.68    0.01  T_HTML_IMAGE_AREA12
  0.741    2.314    0.010    1.00    0.65    0.01  T_HTML_IMAGE_AREA13
  1.542    4.732    0.058    0.99    0.58    0.01  T_HTML_IMAGE_AREA11
  0.139    0.417    0.010    0.98    0.54    0.01  T_HTML_IMAGE_AREA08
  0.483    1.397    0.058    0.96    0.50    0.01  T_HTML_IMAGE_AREA03
  0.192    0.500    0.048    0.91    0.44    0.01  T_HTML_IMAGE_AREA06
  0.820    1.834    0.349    0.84    0.39    0.01  T_HTML_IMAGE_AREA04
  0.946    2.022    0.446    0.82    0.38    0.01  T_HTML_IMAGE_AREA01
  0.569    0.896    0.417    0.68    0.32    0.01  T_HTML_IMAGE_AREA05
  6.498    0.500    9.287    0.05    0.02    0.01  T_HTML_IMAGE_AREA09

Spam % of all rules with S/0 > 0.90: 20.615%

=============================

The total number of IMG tags is really easy to do.

  0.648    2.043    0.000    1.00    0.81    0.01  T_HTML_NUM_IMGS08
  0.609    1.918    0.000    1.00    0.80    0.01  T_HTML_NUM_IMGS09
  0.490    1.543    0.000    1.00    0.79    0.01  T_HTML_NUM_IMGS10
  0.119    0.375    0.000    1.00    0.70    0.01  T_HTML_NUM_IMGS14
  0.986    3.064    0.019    0.99    0.63    0.01  T_HTML_NUM_IMGS06
  2.303    7.150    0.048    0.99    0.62    0.01  T_HTML_NUM_IMGS11
  0.033    0.104    0.000    1.00    0.61    0.01  T_HTML_NUM_IMGS17
  0.787    2.439    0.019    0.99    0.61    0.01  T_HTML_NUM_IMGS12
  0.344    1.063    0.010    0.99    0.60    0.01  T_HTML_NUM_IMGS13
  0.020    0.063    0.000    1.00    0.58    0.01  T_HTML_NUM_IMGS20
  0.020    0.063    0.000    1.00    0.58    0.01  T_HTML_NUM_IMGS16
  0.860    2.627    0.039    0.99    0.57    0.01  T_HTML_NUM_IMGS05
  0.754    2.293    0.039    0.98    0.56    0.01  T_HTML_NUM_IMGS07
  0.013    0.042    0.000    1.00    0.55    0.01  T_HTML_NUM_IMGS18
  0.887    2.627    0.078    0.97    0.52    0.01  T_HTML_NUM_IMGS04
  1.356    3.711    0.262    0.93    0.47    0.01  T_HTML_NUM_IMGS03
  0.046    0.125    0.010    0.93    0.46    0.01  T_HTML_NUM_IMGS15
  6.061   10.256    4.110    0.71    0.34    0.01  T_HTML_NUM_IMGS01
  0.040    0.063    0.029    0.68    0.32    0.01  T_HTML_NUM_IMGS19
  6.233    4.753    6.921    0.41    0.22    0.01  T_HTML_NUM_IMGS02

Spam % of all rules with S/O > 0.90: 31.25%

=========================

I figured that spam that is made up of only images is going to only
have IMG tags interspersed with table, paragraph and linebreak tags,
and some whitespace, so there would be a lot of IMG tags with no plain
text (non-whitespace) between them.  So I defined consecutive IMG tags
to be ones with no text between them, and looked at the longest run of
consecutive IMGs within a message.

This one seems to do pretty good, because in my non-spam corpus
there's only a handful of messages with IMG runs larger than two.

  0.450    1.418    0.000    1.00    0.78    0.01  T_HTML_CONSEC_IMGS06
  0.232    0.730    0.000    1.00    0.74    0.01  T_HTML_CONSEC_IMGS08
  0.205    0.646    0.000    1.00    0.73    0.01  T_HTML_CONSEC_IMGS11
  1.813    5.691    0.010    1.00    0.71    0.01  T_HTML_CONSEC_IMGS02
  1.019    3.189    0.010    1.00    0.67    0.01  T_HTML_CONSEC_IMGS03
  0.768    2.397    0.010    1.00    0.66    0.01  T_HTML_CONSEC_IMGS05
  0.053    0.167    0.000    1.00    0.64    0.01  T_HTML_CONSEC_IMGS12
  1.006    3.127    0.019    0.99    0.63    0.01  T_HTML_CONSEC_IMGS04
  0.483    1.501    0.010    0.99    0.62    0.01  T_HTML_CONSEC_IMGS07
  0.020    0.063    0.000    1.00    0.58    0.01  T_HTML_CONSEC_IMGS13
  0.020    0.063    0.000    1.00    0.58    0.01  T_HTML_CONSEC_IMGS15
  1.032    3.148    0.048    0.98    0.57    0.01  T_HTML_CONSEC_IMGS10
  0.199    0.605    0.010    0.98    0.57    0.01  T_HTML_CONSEC_IMGS09
  0.013    0.042    0.000    1.00    0.55    0.01  T_HTML_CONSEC_IMGS17
  0.013    0.042    0.000    1.00    0.55    0.01  T_HTML_CONSEC_IMGS19
  0.007    0.021    0.000    1.00    0.51    0.01  T_HTML_CONSEC_IMGS14
  7.080    7.484    6.892    0.52    0.26    0.01  T_HTML_CONSEC_IMGS01
  0.000    0.000    0.000    0.00    0.00    0.01  T_HTML_CONSEC_IMGS16
  0.000    0.000    0.000    0.00    0.00    0.01  T_HTML_CONSEC_IMGS18

Spam % of all rules with S/O > 0.90: 22.85%

==========================

Next I'm going to see if there's any meta rules I can make that will
reduce the FP rate for low S/O rules.



------- You are receiving this mail because: -------
You are the assignee for the bug, or are watching the assignee.


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel",0
"Re: Re[3]: Selling Wedded Bliss (was Re: Ouch...)
At 8:16 AM -0700 on 9/9/02, Gordon Mohr wrote:

<Calculations elided...>

> Of course this says very little, almost nothing, about the overall
> population behavior, gay or straight, and the relative prevalence
> of 3K+ individuals in either group. But it does strongly suggest
> that gay males with 3K+ partners exist in measurable numbers, so
> people should stop treating Eugen's anecdotal estimation as if it
> were sheer fantasy. BitBitch's own citation suggests otherwise.

That math stuff's, a, um, bitch, i'nit?

;-)

Cheers,
RAH
[Who could care less who boinks whom, or for how much, though watching the
Righteous Anger(tm) around here this morning *has* been amusing...]
-- 
-----------------
R. A. Hettinga <mailto: rah@ibuc.com>
The Internet Bearer Underwriting Corporation <http://www.ibuc.com/>
44 Farquhar Street, Boston, MA 02131 USA
""... however it may deserve respect for its usefulness and antiquity,
[predicting the end of the world] has not been found agreeable to
experience."" -- Edward Gibbon, 'Decline and Fall of the Roman Empire'",0
"[SAdev] Spam-Assassin nightly build 22-8-02
Hello all,
I get problems with the latest nightly build from Spamassassin with
VMailMgr + OMail-Admin. 
It scans the mail and gives it an :

        X-Spam-Status: No, hits=11.4 required=7.0

Can someone look at the code for it? Maybe because option -F is gone?


Greetings
Erik Rudolfs



-------------------------------------------------------
This sf.net email is sponsored by: OSDN - Tired of that same old
cell phone?  Get a new here for FREE!
https://www.inphonic.com/r.asp?r=sourceforge1&refcode1=vs3390
_______________________________________________
Spamassassin-devel mailing list
Spamassassin-devel@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-devel",0
"Re: revocation of grlygrl201@
On Sun, 1 Sep 2002 bitbitch@magnesium.net wrote:

> Well Beberg, unless you're really into Anime and actually hold true
> that dead people can send email, I think Geege's subject is just dandy.
> Especially since she removed herself from the hive that is aol (and
> placed herself unto another, but hey :-))

Bandwidth is bandwidth. AOL is still the only mom-friendly place to get it.

> *ducks and runs*

What, like i'm not skilled with a bow? You better run really fast :-P

> (bonus FoRK points if Adam knows what anime i'm refering to)

Well lets see, about 99% of all anime? In anime dead people can talk, email,
hang out, and generally lead normal lives. Come to think of it they tend to
be the primary characters ;)

But I suspect you mean Serial Experiments Lain, in which the initial ""i'm
not dead yet"" is via email.

- Adam L. ""Duncan"" Beberg
  http://www.mithral.com/~beberg/
  beberg@mithral.com",0
